sno,route_id,stop_id,stop_name
49,28,50,Poddar Hospital
50,28,51,Aacharya Atre Chowk / Worli Naka
51,28,52,Jarimari Mata Mandir / S.T Office
52,28,53,Nehru Planetarium (Worli) | NSCI
53,28,54,Nehru Planetarium N.S.C.I (Worli)
54,28,55,Lala Lajpatrai College
55,28,56,Vatsalabai Desai Chowk (Haji Ali)
56,28,57,Jaslok Hospital
57,28,58,Cumbala Hill Post Office
58,28,59,Nalanda Peddar Road
59,28,60,Godrej Chowk
60,28,61,Babulnath Junction
61,28,62,Shrimati Motiben Dalvi Hospital
62,28,63,Sukh Sagar
63,28,64,Pt. Paluskar Chowk (Opera House)
64,28,65,Saifee Hospital
65,28,66,SK Patil Garden
66,28,67,SK Patil Garden (Charni Road)
67,28,68,Marine Lines Station (E)
68,28,69,Vasudev Balwant Phadke Chowk
69,28,70,Vasudev Balwant Phadke Chowk
70,28,71,Chhatrapati Shivaji Maharaj Terminus
71,28,72,Chhatrapati Shivaji Maharaj Terminus

sno,route_id,stop_id,stop_name
0,105,1,Vijay Vallabh Chowk (Pydhonie)
1,105,2,Gol Mandir (Bhuleshwar)
2,105,3,Alankar Cinema
3,105,4,Khambata Lane / Alankar Cinema
4,105,5,Khambata Lane
5,105,6,Play House
6,105,7,Novelty Cinema (Dr.Bhadamkar Road)
7,105,8,Grant Road Bridge
8,105,9,Gavdevi Police Stn.
9,105,10,Wilson College
10,105,11,Chowpaty Band Stand (Girgaon)
11,105,12,Teen Bakda
12,105,13,Sheetal Baug
13,105,14,White House
14,105,15,Parsi Agyari
15,105,16,Walkeshwar
16,105,17,Rekha Sadan / Jain Mandir
17,105,18,Malbar Hill Police Station
18,105,19,Sahyadri Guest House
19,105,20,Kamala Nehru Park (Malabar Hill)
